company,company_size,job_title,level,domain,yoe_total,yoe_at_company,base,stock,bonus,total_compensation,location
Intel,112000,Software Engineering Manager,Grade 11,ML / AI,25 yrs,1 yr,310000.0,200000.0,120000.0,630000.0,"San Francisco, CA"
Intel,112000,Software Engineering Manager,Grade 9,Distributed Systems (Back-End),13 yrs,2 yrs,180600.0,2400.0,0.0,183055.0,"Bengaluru, KA, India"
Intel,112000,Software Engineering Manager,Grade 8,DevOps,15 yrs,2 yrs,69900.0,18100.0,10800.0,98816.0,"Bengaluru, KA, India"
Intel,112000,Technical Program Manager,Grade 9,Hardware,15 yrs,3 yrs,200000.0,0.0,0.0,200000.0,"Folsom, CA"
Intel,112000,Technical Program Manager,Grade 9,hidden,11 yrs,11 yrs,167000.0,26400.0,33000.0,226413.0,"Chandler, AZ"
Intel,112000,Technical Program Manager,Grade 8,Hardware Manufacturing,18 yrs,18 yrs,158000.0,10000.0,25000.0,193000.0,"Santa Clara, CA"
Intel,112000,Technical Program Manager,Grade 9,HW,15 yrs,15 yrs,200500.0,37600.0,41000.0,279140.0,"Santa Clara, CA"
Intel,112000,Technical Program Manager,Grade 7,-,20 yrs,10 yrs,81400.0,7800.0,7800.0,97039.0,"Taipei, TP, Taiwan"
Intel,112000,Technical Program Manager,Grade 9,Software,17 yrs,2 yrs,170000.0,55000.0,20400.0,245400.0,"Portland, OR"
Intel,112000,Technical Program Manager,Grade 7,Supply Chain,10 yrs,2 yrs,155000.0,3000.0,20000.0,178000.0,"Santa Clara, CA"
Intel,112000,Technical Program Manager,Grade 9,Hardware,25 yrs,13 yrs,207000.0,40000.0,40000.0,287000.0,"Chandler, AZ"
Intel,112000,Marketing,Grade 7,Mktg,12 yrs,12 yrs,150000.0,20000.0,20000.0,190000.0,"Santa Clara, CA"
Intel,112000,Marketing,Grade 7,Client,7 yrs,1 yr,140000.0,8000.0,2000.0,150000.0,"Hillsboro, OR"
Intel,112000,Marketing,Grade 9,Communication,25 yrs,1 yr,184000.0,17000.0,40000.0,241000.0,"Austin, TX"
Intel,112000,Marketing,Grade 9,Communications,25 yrs,1 yr,184000.0,5000.0,40000.0,229000.0,"Austin, TX"
Intel,112000,Marketing,Grade 7,FPGA,6 yrs,6 yrs,180000.0,25000.0,20000.0,225000.0,"San Francisco, CA"
Intel,112000,Marketing,Grade 7,X,15 yrs,1 yr,140000.0,10000.0,0.0,150000.0,"Portland, OR"
Intel,112000,Marketing,Grade 8,Competitive Marketing,28 yrs,28 yrs,151000.0,16800.0,26000.0,193800.0,"Hillsboro, OR"
Intel,112000,Marketing,Grade 10,marketing director,19 yrs,2 yrs,205000.0,40000.0,60000.0,305000.0,"Hillsboro, OR"
Intel,112000,Solution Architect,Grade 9,SoC,10 yrs,10 yrs,190000.0,45000.0,0.0,235000.0,"Hillsboro, OR"
Intel,112000,Solution Architect,Grade 7,Machine Learning,3 yrs,2 yrs,170000.0,0.0,0.0,170000.0,"Santa Clara, CA"
Intel,112000,Solution Architect,Grade 6,Performance Engineer,5 yrs,4 yrs,143000.0,20000.0,12000.0,175000.0,"Hillsboro, OR"
Intel,112000,Solution Architect,Grade 9,"Hardware, Platform Architect",14 yrs,4 yrs,75000.0,12000.0,12000.0,99000.0,"Penang, PG, Malaysia"
Intel,112000,Solution Architect,Grade 8,Systems,14 yrs,11 yrs,155000.0,35000.0,15000.0,205000.0,"Arizona City, AZ"
Intel,112000,Solution Architect,Grade 9,Wireless System Engineer,17 yrs,4 yrs,250000.0,25000.0,50000.0,325000.0,"Santa Clara, CA"
Intel,112000,Solution Architect,Grade 8,Tech,30 yrs,1 yr,210000.0,0.0,15000.0,225000.0,"Seattle, WA"
Intel,112000,Solution Architect,Grade 9,Networking,18 yrs,3 yrs,220000.0,0.0,0.0,220000.0,"Portland, OR"
Intel,112000,Solution Architect,Grade 7,AI,10 yrs,6 yrs,181000.0,60000.0,0.0,241000.0,"Colorado Springs, CO"
Intel,112000,Product Designer,Grade 6,Server,7 yrs,7 yrs,28800.0,0.0,0.0,28805.0,"Bengaluru, KA, India"
Intel,112000,Product Designer,Grade 9,SoC,18 yrs,5 yrs,184000.0,40000.0,25000.0,249000.0,"Santa Clara, CA"
Intel,112000,Product Designer,Grade 8,hidden,13 yrs,6 yrs,165000.0,40000.0,0.0,205000.0,"Folsom, CA"
Intel,112000,Product Designer,Grade 6,SoC,4 yrs,4 yrs,28800.0,0.0,0.0,28843.0,"Bengaluru, KA, India"
Intel,112000,Product Designer,Grade 5,DV Engineer,3 yrs,3 yrs,24000.0,3000.0,0.0,27000.0,"Bengaluru, KA, India"
Intel,112000,Product Designer,Grade 9,General,11 yrs,11 yrs,200000.0,40000.0,20000.0,260000.0,"Santa Clara, CA"
Intel,112000,Product Designer,Grade 9,General,10 yrs,10 yrs,200000.0,60000.0,20000.0,280000.0,"Santa Clara, CA"
Intel,112000,Product Designer,Grade 5,User Experience (UX),2 yrs,0 yrs,80000.0,0.0,0.0,80000.0,"Haifa, HA, Israel"
Intel,112000,Financial Analyst,Grade 8,Finance,7 yrs,7 yrs,145000.0,15000.0,20000.0,180000.0,"Folsom, CA"
Intel,112000,Financial Analyst,Grade 6,Senior Financial Analyst,6 yrs,4 yrs,107000.0,6000.0,2000.0,115000.0,"Arizona City, AZ"
Intel,112000,Financial Analyst,Grade 6,Finance,3 yrs,3 yrs,98000.0,20000.0,15000.0,133000.0,"Albuquerque, NM"
Intel,112000,Financial Analyst,Grade 9,Controller,22 yrs,22 yrs,172000.0,18000.0,32000.0,222000.0,"Portland, OR"
Intel,112000,Financial Analyst,Grade 6,Finance,5 yrs,0 yrs,105000.0,12500.0,8400.0,125900.0,"Folsom, CA"
Intel,112000,Financial Analyst,Grade 5,Finance,4 yrs,1 yr,92000.0,0.0,10000.0,102000.0,"Sacramento, CA"
Intel,112000,Financial Analyst,Grade 8,hidden,11+ yrs,11+ yrs,144000.0,14000.0,19000.0,177000.0,"Portland, OR"
Intel,112000,Financial Analyst,Grade 7,-,0 yrs,0 yrs,100000.0,0.0,0.0,100000.0,"Santa Clara, CA"
Intel,112000,Financial Analyst,Grade 8,hidden,11+ yrs,11+ yrs,150000.0,0.0,0.0,150000.0,San Francisco Bay Area
Intel,112000,Human Resources,Grade 11,Compensation,12 yrs,12 yrs,250000.0,100000.0,82500.0,432500.0,"Hillsboro, OR"
Intel,112000,Human Resources,Grade 7,Recruiting,20 yrs,1 yr,137400.0,20000.0,25000.0,182400.0,"Boston, MA"
Intel,112000,Human Resources,Grade 5,Talent Acquisition,10 yrs,3 yrs,56100.0,0.0,0.0,56147.0,"Haifa, HA, Israel"
Intel,112000,Human Resources,Grade 9,Compensation,25 yrs,6 yrs,149300.0,20300.0,17900.0,187517.0,"Portland, OR"
Intel,112000,Human Resources,Grade 8,Recruiting,11 yrs,7 yrs,150000.0,22000.0,30000.0,202000.0,"Portland, OR"
Intel,112000,Human Resources,Grade 7,"Cloud, AI, Machine Learning",20 yrs,1 yr,141000.0,50000.0,17000.0,208000.0,"Santa Clara, CA"
Intel,112000,Human Resources,Grade 9,-,10 yrs,4 yrs,180000.0,50000.0,20000.0,250000.0,"Phoenix, AZ"
Intel,112000,Human Resources,Grade 7,Workday,7 yrs,0 yrs,126000.0,0.0,15000.0,141000.0,"Dallas, TX"
Intel,112000,Human Resources,Grade 10,Business HR,20 yrs,20 yrs,193000.0,8000.0,65000.0,266000.0,"Portland, OR"
Intel,112000,Project Manager,Grade 8,Process Technology Development,11 yrs,4 yrs,157000.0,75000.0,35000.0,267000.0,"Albuquerque, NM"
Intel,112000,Project Manager,Grade 8,Construction,11 yrs,6 yrs,116700.0,25000.0,27600.0,169348.0,"Jerusalem, JM, Israel"
Intel,112000,Project Manager,Grade 8,Cleanroom Performance,25 yrs,18 yrs,120000.0,5000.0,10000.0,135000.0,"Phoenix, AZ"
Intel,112000,Project Manager,Grade 8,Sales,9 yrs,3 yrs,175000.0,0.0,0.0,175000.0,"Hillsboro, OR"
Intel,112000,Project Manager,Grade 8,FCE,7 yrs,1 yr,160000.0,25000.0,20000.0,205000.0,"Phoenix, AZ"
Intel,112000,Project Manager,Grade 6,Capacity Planning,8 yrs,5 yrs,103000.0,0.0,0.0,103000.0,"Hillsboro, OR"
Intel,112000,Project Manager,Grade 5,FCE,1 yr,0 yrs,81000.0,0.0,0.0,81000.0,"Chandler, AZ"
Intel,112000,Project Manager,Grade 9,Technical,11 yrs,10 yrs,204000.0,0.0,0.0,204000.0,"San Francisco, CA"
Intel,112000,Project Manager,Grade 8,Research and Development,11 yrs,11 yrs,148000.0,54000.0,15000.0,217000.0,"Portland, OR"
Intel,112000,Business Analyst,Grade 6,Operations,5 yrs,5 yrs,87000.0,7600.0,3000.0,97600.0,"Chandler, AZ"
Intel,112000,Business Analyst,Grade 6,Operations,10 yrs,4 yrs,230000.0,120000.0,0.0,350000.0,San Francisco Bay Area
Intel,112000,Business Analyst,Grade 9,Supply Chain,20 yrs,9 yrs,162000.0,25000.0,20000.0,207000.0,"Austin, TX"
Intel,112000,Business Analyst,Grade 3,Capital,2 yrs,2 yrs,75000.0,0.0,5000.0,80000.0,"Hillsboro, OR"
Intel,112000,Business Analyst,Grade 6,Manufacturing,6 yrs,1 yr,108000.0,10000.0,0.0,118000.0,"Hillsboro, OR"
Intel,112000,Business Analyst,Grade 6,6 years,6 yrs,1 yr,110000.0,15000.0,6000.0,131000.0,"Portland, OR"
Intel,112000,Business Analyst,Grade 7,Operations,6 yrs,0 yrs,105000.0,0.0,0.0,105000.0,"Portland, OR"
Intel,112000,Business Analyst,Grade 6,Operations,4 yrs,1 yr,92000.0,4000.0,9000.0,105000.0,"Folsom, CA"
Intel,112000,Business Analyst,Grade 6,-,4 yrs,4 yrs,92000.0,0.0,8000.0,100000.0,"Hillsboro, OR"
Intel,112000,Information Technologist,Grade 7,HPC,10 yrs,7 yrs,54400.0,6500.0,8700.0,69674.0,"Warsaw, MZ, Poland"
Intel,112000,Information Technologist,Grade 8,Verification,13 yrs,5 yrs,55300.0,0.0,0.0,55337.0,"Bengaluru, KA, India"
Intel,112000,Information Technologist,Grade 5,Networking,15 yrs,15 yrs,26300.0,5000.0,7600.0,38925.0,"Penang, PG, Malaysia"
Intel,112000,Information Technologist,Grade 5,-,5 yrs,5 yrs,95000.0,4000.0,6500.0,105500.0,"Chandler, AZ"
Intel,112000,Information Technologist,Grade 7,Data,4 yrs,4 yrs,140000.0,10000.0,0.0,150000.0,"Phoenix, AZ"
Intel,112000,Information Technologist,Grade 5,Power BI Developer,2 yrs,1 yr,93600.0,0.0,1000.0,94600.0,"Folsom, CA"
Intel,112000,Information Technologist,Grade 9,Engineer,17 yrs,17 yrs,200000.0,0.0,0.0,200000.0,"Folsom, CA"
MongoDB,3500,Software Engineer,Software Engineer,Database,4 yrs,4 yrs,170000.0,100000.0,0.0,270000.0,"New York, NY"
MongoDB,3500,Software Engineer,Associate Software Engineer,Distributed Systems (Back-End),1 yr,1 yr,130000.0,25000.0,0.0,155000.0,"New York, NY"
MongoDB,3500,Software Engineer,Senior Software Engineer,Distributed Systems (Back-End),25 yrs,2 yrs,210000.0,110000.0,0.0,320000.0,"New York, NY"
MongoDB,3500,Software Engineer,L2,DevOps,7 yrs,3 yrs,106800.0,0.0,0.0,106848.0,"Tel Aviv, TA, Israel"
MongoDB,3500,Software Engineer,Software Engineer,Web Development (Front-End),4 yrs,3 yrs,74000.0,87300.0,0.0,161355.0,"Sydney, NS, Australia"
MongoDB,3500,Software Engineer,Software Engineer,Full Stack,2 yrs,2 yrs,155000.0,50000.0,0.0,205000.0,"New York, NY"
MongoDB,3500,Software Engineer,Senior Software Engineer,Security,10 yrs,5 yrs,230000.0,500000.0,0.0,730000.0,"New York, NY"
MongoDB,3500,Product Manager,hidden,hidden,5-10 yrs,5-10 yrs,165000.0,0.0,0.0,165000.0,"New York, NY"
MongoDB,3500,Product Manager,Product Manager,Technical,1 yr,1 yr,180000.0,84900.0,0.0,264902.0,"New York, NY"
MongoDB,3500,Product Manager,Lead Product Manager,Product,8 yrs,4 yrs,250000.0,100000.0,0.0,350000.0,"New York, NY"
MongoDB,3500,Product Manager,Product Manager,Product,10 yrs,0 yrs,137000.0,20000.0,0.0,157000.0,"New York, NY"
MongoDB,3500,Product Manager,Product Manager,Product,1 yr,1 yr,155000.0,50000.0,25000.0,230000.0,"New York, NY"
MongoDB,3500,Product Manager,Associate Product Manager,Technical,0 yrs,0 yrs,115000.0,0.0,5000.0,120000.0,"New York, NY"
Roblox,3550,Software Engineer,TD1,Distributed Systems (Back-End),10 yrs,3 yrs,350000.0,50000.0,0.0,400000.0,"Toronto, ON, Canada"
Roblox,3550,Software Engineer,IC2,API Development (Back-End),3 yrs,1 yr,180000.0,140000.0,0.0,320000.0,"San Mateo, CA"
Roblox,3550,Software Engineer,IC4,Distributed Systems (Back-End),8 yrs,2 yrs,270000.0,220000.0,0.0,490000.0,"San Mateo, CA"
Roblox,3550,Software Engineer,IC3,API Development (Back-End),3 yrs,3 yrs,220000.0,140000.0,0.0,360000.0,"San Mateo, CA"
Roblox,3550,Software Engineer,IC3,Full Stack,3 yrs,0 yrs,200000.0,150000.0,0.0,350000.0,"San Mateo, CA"
Roblox,3550,Software Engineer,IC5,Game Engine,16 yrs,3 yrs,298300.0,300000.0,0.0,598300.0,"San Mateo, CA"
Roblox,3550,Software Engineer,IC3,ML / AI,4 yrs,2 yrs,260000.0,180000.0,0.0,440000.0,"San Mateo, CA"
Roblox,3550,Product Manager,IC5,Product,10 yrs,3 yrs,300000.0,225000.0,0.0,525000.0,"San Francisco, CA"
Roblox,3550,Product Manager,IC5,Product,8 yrs,2 yrs,300000.0,300000.0,0.0,600000.0,"San Mateo, CA"
Roblox,3550,Product Manager,IC4,Product,8 yrs,2 yrs,270000.0,200000.0,0.0,470000.0,"San Mateo, CA"
Roblox,3550,Product Manager,hidden,hidden,2-4 yrs,2-4 yrs,160000.0,50000.0,0.0,210000.0,"San Mateo, CA"
Roblox,3550,Product Manager,hidden,hidden,5-10 yrs,5-10 yrs,330000.0,380000.0,0.0,710000.0,"San Francisco, CA"
Roblox,3550,Product Manager,hidden,hidden,2-4 yrs,2-4 yrs,150200.0,90000.0,0.0,240200.0,"San Mateo, CA"
Roblox,3550,Product Manager,IC3,Product,6 yrs,0 yrs,212000.0,160000.0,0.0,372000.0,"San Mateo, CA"
Roblox,3550,Product Manager,hidden,hidden,5-10 yrs,5-10 yrs,350000.0,70000.0,0.0,420000.0,"San Mateo, CA"
Roblox,3550,Recruiter,IC5,Technical,12 yrs,2 yrs,230000.0,70000.0,0.0,300000.0,"San Mateo, CA"
Roblox,3550,Recruiter,IC5,Technical,10 yrs,2 yrs,220000.0,65000.0,0.0,285000.0,"San Francisco, CA"
Roblox,3550,Recruiter,IC2,University,5 yrs,0 yrs,170000.0,0.0,0.0,170000.0,"San Francisco, CA"
Roblox,3550,Recruiter,IC4,Finance,8 yrs,0 yrs,170000.0,0.0,0.0,170000.0,"San Mateo, CA"
Roblox,3550,Recruiter,IC4,Technical,7 yrs,1 yr,165000.0,100000.0,0.0,265000.0,"San Mateo, CA"
Roblox,3550,Recruiter,IC3,Technical,5 yrs,1 yr,170000.0,25000.0,0.0,195000.0,"San Francisco, CA"
Roblox,3550,Recruiter,IC4,Technical,6 yrs,1 yr,176000.0,0.0,0.0,176000.0,"San Mateo, CA"
Roblox,3550,Recruiter,IC4,Technical,7 yrs,1 yr,187000.0,40000.0,0.0,227000.0,"San Mateo, CA"
Roblox,3550,Recruiter,IC5,Technical,12 yrs,1 yr,200000.0,77000.0,0.0,277000.0,"San Francisco, CA"
Roblox,3550,Recruiter,IC4,Technical,7 yrs,1 yr,155000.0,40000.0,0.0,195000.0,"San Francisco, CA"
Roblox,3550,Product Designer,IC5,User Experience (UX),9 yrs,0 yrs,276000.0,166000.0,0.0,442000.0,"San Mateo, CA"
Roblox,3550,Product Designer,IC1,User Experience (UX),7 yrs,0 yrs,135000.0,60000.0,0.0,195000.0,"San Mateo, CA"
Roblox,3550,Product Designer,IC6,User Experience (UX),12 yrs,5 yrs,350000.0,0.0,0.0,350000.0,"San Mateo, CA"
Roblox,3550,Product Designer,IC1,User Experience (UX),0 yrs,0 yrs,133100.0,48000.0,0.0,181100.0,"San Mateo, CA"
Roblox,3550,Product Designer,IC1,User Experience (UX),3 yrs,1 yr,113000.0,0.0,0.0,113000.0,"San Mateo, CA"
Roblox,3550,Product Designer,IC1,User Experience (UX),0 yrs,0 yrs,133100.0,47000.0,8000.0,188100.0,"San Mateo, CA"
Roblox,3550,Product Designer,IC4,User Experience (UX),4 yrs,2 yrs,220000.0,160000.0,0.0,380000.0,"San Mateo, CA"
Roblox,3550,Product Designer,IC4,User Experience (UX),4 yrs,1 yr,175000.0,25000.0,0.0,200000.0,"San Mateo, CA"
Roblox,3550,Product Designer,IC1,User Interfaces,1 yr,0 yrs,115000.0,20000.0,10000.0,145000.0,"San Mateo, CA"
Roblox,3550,Software Engineering Manager,IC5,Distributed Systems (Back-End),12 yrs,1 yr,315000.0,315000.0,0.0,630000.0,"San Mateo, CA"
Roblox,3550,Software Engineering Manager,IC6,Full Stack,10 yrs,6 yrs,358000.0,450000.0,0.0,808000.0,"San Mateo, CA"
Roblox,3550,Software Engineering Manager,IC3,Data,2 yrs,2 yrs,250000.0,24000.0,0.0,274000.0,"New York, NY"
Roblox,3550,Software Engineering Manager,IC6,hidden,10 yrs,3 yrs,388000.0,0.0,0.0,388000.0,"San Mateo, CA"
Roblox,3550,Software Engineering Manager,IC6,Full Stack,12 yrs,2 yrs,340000.0,380000.0,0.0,720000.0,"San Mateo, CA"
Roblox,3550,Software Engineering Manager,Senior Engineering Manager,Security,15 yrs,1 yr,377000.0,330000.0,0.0,707000.0,"San Mateo, CA"
Roblox,3550,Software Engineering Manager,hidden,hidden,11+ yrs,11+ yrs,330000.0,400000.0,0.0,730000.0,"San Mateo, CA"
Roblox,3550,Software Engineering Manager,IC5,Full Stack,11 yrs,0 yrs,325000.0,375000.0,0.0,700000.0,"San Mateo, CA"
Roblox,3550,Software Engineering Manager,IC1,Distributed Systems (Back-End),15 yrs,0 yrs,400000.0,500000.0,0.0,900000.0,"San Mateo, CA"
Oracle,212570,Software Engineer,IC-1,Full Stack,5 yrs,2 yrs,100000.0,0.0,0.0,100000.0,"Miami, FL"
Oracle,212570,Software Engineer,IC-4,DevOps,11 yrs,9 yrs,146000.0,70000.0,0.0,216000.0,"Kansas City, MO"
Oracle,212570,Software Engineer,IC-4,Full Stack,16 yrs,2 yrs,170000.0,10000.0,0.0,180000.0,"Reston, VA"
Oracle,212570,Software Engineer,4,Distributed Systems (Back-End),13 yrs,9 yrs,166000.0,0.0,0.0,166000.0,"Seattle, WA"
Oracle,212570,Software Engineer,IC-3,Full Stack,5 yrs,2 yrs,28800.0,0.0,0.0,28806.0,"Hyderabad, TS, India"
Oracle,212570,Software Engineer,IC-4,Distributed Systems (Back-End),11 yrs,6 yrs,190000.0,180000.0,0.0,370000.0,"San Francisco, CA"
Oracle,212570,Software Engineer,IC-2,Networking,3 yrs,3 yrs,130000.0,75000.0,0.0,205000.0,"Portland, OR"
Oracle,212570,Software Engineer,IC-3,Distributed Systems (Back-End),3 yrs,3 yrs,150000.0,200000.0,0.0,350000.0,"Seattle, WA"
Oracle,212570,Software Engineer,IC-3,Web Development (Front-End),10 yrs,5 yrs,132000.0,20000.0,0.0,152000.0,"Austin, TX"
Oracle,212570,Software Engineering Manager,M3,Full Stack,16 yrs,12 yrs,140000.0,60000.0,0.0,200000.0,"Philadelphia, PA"
Oracle,212570,Software Engineering Manager,M2,Full Stack,10 yrs,10 yrs,128000.0,0.0,0.0,128000.0,"Naples, FL"
Oracle,212570,Software Engineering Manager,M5,Full Stack,25 yrs,4 yrs,102100.0,120100.0,0.0,222271.0,"Bengaluru, KA, India"
Oracle,212570,Software Engineering Manager,M4,Developer Expirience,20 yrs,10 yrs,200000.0,100000.0,0.0,300000.0,"Arlington, VA"
Oracle,212570,Software Engineering Manager,M5,General,25 yrs,20 yrs,210000.0,160000.0,0.0,370000.0,"Seattle, WA"
Oracle,212570,Software Engineering Manager,M2,Distributed Systems (Back-End),11 yrs,6 yrs,175000.0,285000.0,0.0,460000.0,"Boston, MA"
Oracle,212570,Software Engineering Manager,M4,Distributed Systems (Back-End),20 yrs,4 yrs,239000.0,200000.0,25000.0,464000.0,"Seattle, WA"
Oracle,212570,Software Engineering Manager,M4,Distributed Systems (Back-End),23 yrs,7 yrs,72000.0,120100.0,0.0,192124.0,"Bengaluru, KA, India"
Oracle,212570,Software Engineering Manager,M3,Production,25 yrs,24 yrs,170000.0,21000.0,0.0,191000.0,"San Francisco, CA"
Oracle,212570,Solution Architect,IC-3,Cyber Security,10 yrs,3 yrs,37200.0,0.0,0.0,37203.0,"Bengaluru, KA, India"
Oracle,212570,Solution Architect,IC-4,Product,10 yrs,3 yrs,185000.0,210000.0,10000.0,405000.0,"Pleasanton, CA"
Oracle,212570,Solution Architect,IC-4,hidden,18 yrs,3 yrs,171500.0,5000.0,60000.0,236500.0,"Austin, TX"
Oracle,212570,Solution Architect,IC-4,hidden,15 yrs,4 yrs,150000.0,0.0,15000.0,165000.0,"Denver, CO"
Oracle,212570,Solution Architect,IC-3,Cloud,7 yrs,5 yrs,125800.0,0.0,0.0,125815.0,"Toronto, ON, Canada"
Oracle,212570,Solution Architect,IC-4,hidden,20 yrs,3 yrs,178000.0,0.0,35000.0,213000.0,"Dallas, TX"
Oracle,212570,Solution Architect,IC-3,Cloud Presales,8 yrs,0 yrs,83400.0,0.0,25000.0,108444.0,"Reading, EN, United Kingdom"
Oracle,212570,Product Manager,IC-4,Product,11 yrs,2 yrs,42000.0,35000.0,0.0,77000.0,"Bengaluru, KA, India"
Oracle,212570,Product Manager,IC-6,Technical,20 yrs,11 yrs,220000.0,510000.0,0.0,730000.0,"San Francisco, CA"
Oracle,212570,Product Manager,IC-2,Product,4 yrs,2 yrs,130000.0,0.0,0.0,130000.0,"Redwood City, CA"
Oracle,212570,Product Manager,IC-6,Product,19 yrs,12 yrs,220000.0,470000.0,0.0,690000.0,"San Francisco, CA"
Oracle,212570,Product Manager,IC-4,Product,12 yrs,3 yrs,200000.0,200000.0,0.0,400000.0,"San Francisco, CA"
Oracle,212570,Product Manager,IC-5,Product,20 yrs,2 yrs,200000.0,200000.0,0.0,400000.0,"San Francisco, CA"
Oracle,212570,Product Manager,IC-4,Infrastructure,15 yrs,3 yrs,202000.0,270000.0,15000.0,487000.0,"Seattle, WA"
Oracle,212570,Product Manager,IC-4,Enterprise,8 yrs,6 yrs,160000.0,20000.0,0.0,180000.0,"Arlington, VA"
Oracle,212570,Product Manager,IC-4,Product,10 yrs,4 yrs,170000.0,80000.0,0.0,250000.0,"Atlanta, GA"
Oracle,212570,Sales,IC-3,hidden,11 yrs,8 yrs,79100.0,0.0,0.0,109819.0,"London, EN, United Kingdom"
Oracle,212570,Sales,IC-2,SCM,7 yrs,2 yrs,125000.0,10000.0,35000.0,170000.0,"Washington, DC"
Oracle,212570,Sales,IC-3,Sales,7 yrs,5 yrs,47800.0,0.0,0.0,79639.0,"Bucharest, BU, Romania"
Oracle,212570,Sales,IC-5,Software,25 yrs,15 yrs,197000.0,40000.0,0.0,477000.0,"New York, NY"
Oracle,212570,Sales,IC-2,General Business,5 yrs,2 yrs,75000.0,0.0,0.0,150000.0,"Austin, TX"
Oracle,212570,Sales,IC-1,Tech,4 yrs,0 yrs,101800.0,0.0,0.0,124370.0,"Geneva, GE, Switzerland"
Oracle,212570,Sales,IC-4,Analytics,10 yrs,3 yrs,125000.0,0.0,0.0,141000.0,"Miami, FL"
Oracle,212570,Sales,IC-3,ERP,21 yrs,3 yrs,133100.0,0.0,0.0,190120.0,"Colorado Springs, CO"
Oracle,212570,Product Designer,IC-3,User Experience (UX),5 yrs,4 yrs,33000.0,13000.0,0.0,46000.0,"Guadalajara, JA, Mexico"
Oracle,212570,Product Designer,IC-3,User Experience (UX),5 yrs,4 yrs,155000.0,100000.0,0.0,255000.0,"Redwood City, CA"
Oracle,212570,Product Designer,IC-3,User Research,12 yrs,5 yrs,135000.0,55000.0,0.0,190000.0,"Miami, FL"
Oracle,212570,Product Designer,IC-3,User Experience (UX),5 yrs,4 yrs,140500.0,80000.0,0.0,220500.0,"San Francisco, CA"
Oracle,212570,Product Designer,IC-1,Interaction Design,0 yrs,0 yrs,41300.0,0.0,0.0,41346.0,"Bengaluru, KA, India"
Oracle,212570,Product Designer,IC-4,User Experience (UX),12 yrs,3 yrs,140000.0,15000.0,0.0,155000.0,"Philadelphia, PA"
Oracle,212570,Product Designer,IC-4,User Experience (UX),21 yrs,2 yrs,180000.0,0.0,0.0,180000.0,"Los Angeles, CA"
Oracle,212570,Product Designer,IC-3,User Experience (UX),10 yrs,3 yrs,170000.0,100000.0,0.0,270000.0,"Seattle, WA"
Oracle,212570,Technical Program Manager,IC-2,Cloud Sales,6 yrs,1 yr,120000.0,0.0,0.0,120000.0,"Missoula, MT"
Oracle,212570,Technical Program Manager,IC-3,OFSS,15 yrs,15 yrs,100000.0,0.0,0.0,100000.0,"Tampa, FL"
Oracle,212570,Technical Program Manager,IC-5,SLED,30 yrs,1 yr,230000.0,70000.0,28500.0,328500.0,"San Diego, CA"
Oracle,212570,Technical Program Manager,IC-4,TPM,15 yrs,3 yrs,182000.0,50000.0,0.0,232000.0,"Seattle, WA"
Oracle,212570,Technical Program Manager,IC-4,Security,11 yrs,3 yrs,170000.0,180000.0,0.0,350000.0,"Seattle, WA"
Oracle,212570,Technical Program Manager,IC-4,Healthcare,15 yrs,2 yrs,133000.0,0.0,0.0,133000.0,"Nashville, TN"
Oracle,212570,Technical Program Manager,IC-2,OCI,2 yrs,2 yrs,87000.0,15000.0,0.0,102000.0,"Orlando, FL"
Oracle,212570,Data Scientist,IC-4,AI,8 yrs,2 yrs,6200.0,3600.0,0.0,9851.0,"Bengaluru, KA, India"
Oracle,212570,Data Scientist,IC-3,hidden,6 yrs,2 yrs,45900.0,19300.0,6000.0,71342.0,"Bengaluru, KA, India"
Oracle,212570,Data Scientist,IC-3,AI/ML,10 yrs,0 yrs,195000.0,0.0,0.0,195000.0,"New York, NY"
Oracle,212570,Data Scientist,IC-4,Machine Learning,10 yrs,5 yrs,200000.0,200000.0,15500.0,415500.0,"Seattle, WA"
Oracle,212570,Data Scientist,IC-1,Data Analytics and Business Intelligence,7 yrs,2 yrs,125000.0,25000.0,20000.0,170000.0,"Houston, TX"
Oracle,212570,Data Scientist,IC-2,hidden,7 yrs,4 yrs,113000.0,10000.0,0.0,123000.0,"Austin, TX"
Oracle,212570,Data Scientist,IC-2,DS,2 yrs,1 yr,100000.0,0.0,7000.0,107000.0,"Dubai, DU, United Arab Emirates"
Oracle,212570,Marketing,IC-5,Cloud,15 yrs,3 yrs,190000.0,40000.0,0.0,230000.0,"Redwood City, CA"
Oracle,212570,Marketing,IC-5,PMM,20 yrs,2 yrs,200000.0,40000.0,0.0,240000.0,"Los Angeles, CA"
Oracle,212570,Marketing,IC-4,hidden,12 yrs,6 yrs,170000.0,30000.0,10000.0,210000.0,"Los Angeles, CA"
Oracle,212570,Marketing,IC-1,hidden,3 yrs,3 yrs,67000.0,0.0,0.0,67000.0,"San Francisco, CA"
Oracle,212570,Marketing,IC-4,Content,7 yrs,5 yrs,114000.0,50000.0,0.0,164000.0,"Denver, CO"
Oracle,212570,Marketing,IC-4,Product Marketing,19 yrs,5 yrs,170000.0,50000.0,0.0,220000.0,"San Jose, CA"
Oracle,212570,Marketing,IC-3,Digital,8 yrs,7 yrs,105000.0,25000.0,0.0,130000.0,"Denver, CO"
