company,company_size,job_title,level,domain,yoe_total,yoe_at_company,total_compensation,location
Snap,"6,250",recruiter,L4,Technical,6 yrs,2 yrs,"$103,438","London, EN, United Kingdom"
Snap,"6,250",recruiter,L2,Finance,3 yrs,0 yrs,"$85,000","Los Angeles, CA"
Snap,"6,250",recruiter,L3,Technical,7 yrs,1 yr,"$230,000","Los Angeles, CA"
Snap,"6,250",recruiter,L4,Technical,7 yrs,0 yrs,"$145,000","Los Angeles, CA"
Snap,"6,250",recruiter,L6,Technical,13 yrs,6 yrs,"$298,500","Los Angeles, CA"
Snap,"6,250",recruiter,L3,Technical,4 yrs,1 yr,"$130,000","San Francisco, CA"
Snap,"6,250",human-resources,L5,Recruitment,11 yrs,2 yrs,"$232,648","Singapore, SG, Singapore"
Snap,"6,250",human-resources,L7,Analytics,10 yrs,0 yrs,"$500,000","Seattle, WA"
Snap,"6,250",human-resources,L3,HR,4 yrs,1 yr,"$133,500","Los Angeles, CA"
Snap,"6,250",human-resources,L4,HR,7 yrs,5 yrs,"$150,000","Los Angeles, CA"
Snap,"6,250",human-resources,hidden,hidden,5-10 yrs,5-10 yrs,"$84,000","Los Angeles, CA"
Snap,"6,250",human-resources,L4,Learning,8 yrs,2 yrs,"$217,000","Los Angeles, CA"
Snap,"6,250",human-resources,L4,Internal,10 yrs,1 yr,"$136,000","Seattle, WA"
Snap,"6,250",sales,L4,Sales,11 yrs,2 yrs,"$270,000","Los Angeles, CA"
Snap,"6,250",sales,L3,Operations,7 yrs,3 yrs,"$89,450","London, EN, United Kingdom"
Snap,"6,250",sales,L6,-,12 yrs,1 yr,"$409,000","New York, NY"
Snap,"6,250",sales,L4,Sales,7 yrs,2 yrs,"$191,000","San Francisco, CA"
Snap,"6,250",sales,3,CPG,4 yrs,3 yrs,"$270,000","Los Angeles, CA"
Snap,"6,250",sales,L3,Account Management,4 yrs,1 yr,"$87,232","Mumbai, MH, India"
Snap,"6,250",sales,L2,Sales,6 yrs,1 yr,"$152,000","Los Angeles, CA"
Snap,"6,250",sales,L3,Mobile (iOS + Android),7 yrs,2 yrs,"$173,000","Los Angeles, CA"
Snap,"6,250",marketing,hidden,hidden,11+ yrs,11+ yrs,"$275,000","Los Angeles, CA"
Snap,"6,250",marketing,Manager,Community,5 yrs,1 yr,"$215,000","Los Angeles, CA"
Snap,"6,250",marketing,L3,-,5 yrs,1 yr,"$165,000","Santa Monica, CA"
Snap,"6,250",marketing,L3,Marketing,7 yrs,3 yrs,"$243,000","New York, NY"
Snap,"6,250",marketing,L4,Design,6 yrs,0 yrs,"$236,000","Los Angeles, CA"
Snap,"6,250",marketing,L3,Sales,8 yrs,3 yrs,"$164,000","Los Angeles, CA"
Snap,"6,250",marketing,L3,Analyst role,4 yrs,4 yrs,"$155,000","Los Angeles, CA"
Snap,"6,250",marketing,L7,Brand,20 yrs,4 yrs,"$702,000","Santa Monica, CA"
Netflix,"14,600",software-engineer,L3,API Development (Back-End),0 yrs,0 yrs,"$215,000","Los Gatos, CA"
Netflix,"14,600",software-engineer,L5,Web Development (Front-End),15 yrs,2 yrs,"$515,000","Los Angeles, CA"
Netflix,"14,600",software-engineer,L3,Full Stack,2 yrs,0 yrs,"$98,794","Frankfurt, HE, Germany"
Netflix,"14,600",software-engineer,L5,Distributed Systems (Back-End),15 yrs,9 yrs,"$650,000","Los Gatos, CA"
Netflix,"14,600",software-engineer,L4,Data,2 yrs,0 yrs,"$285,000","California City, CA"
Netflix,"14,600",software-engineer,L2,"General, New Grad",0 yrs,0 yrs,"$218,000","Los Gatos, CA"
Netflix,"14,600",software-engineer,L5,Data,20 yrs,5 yrs,"$530,000","Los Gatos, CA"
Netflix,"14,600",software-engineer,L5,Distributed Systems (Back-End),8 yrs,4 yrs,"$525,000","New York, NY"
Netflix,"14,600",software-engineer,L3,Distributed Systems (Back-End),0 yrs,0 yrs,"$212,500","Los Gatos, CA"
Netflix,"14,600",software-engineer,L5,Distributed Systems (Back-End),12 yrs,2 yrs,"$570,000","New York, NY"
Netflix,"14,600",software-engineering-manager,Director,hidden,20 yrs,9 yrs,"$1,600,000","Los Gatos, CA"
Netflix,"14,600",software-engineering-manager,Director,Full Stack,20 yrs,5 yrs,"$1,100,000","Los Gatos, CA"
Netflix,"14,600",software-engineering-manager,Manager,API Development (Back-End),14 yrs,3 yrs,"$785,000","Los Gatos, CA"
Netflix,"14,600",software-engineering-manager,Manager,Distributed Systems (Back-End),15 yrs,6 yrs,"$600,000","San Francisco, CA"
Netflix,"14,600",software-engineering-manager,Senior Manager,Distributed Systems (Back-End),15 yrs,4 yrs,"$900,000","Seattle, WA"
Netflix,"14,600",software-engineering-manager,Director,Networking,24 yrs,5 yrs,"$1,100,000","Los Gatos, CA"
Netflix,"14,600",software-engineering-manager,Manager,DevOps,15 yrs,3 yrs,"$710,000","Los Angeles, CA"
Netflix,"14,600",software-engineering-manager,Manager,Distributed Systems (Back-End),12 yrs,2 yrs,"$730,000","Los Gatos, CA"
Netflix,"14,600",software-engineering-manager,Director,Distributed Systems (Back-End),18 yrs,4 yrs,"$1,200,000","Los Gatos, CA"
Netflix,"14,600",software-engineering-manager,Senior Manager,Distributed Systems (Back-End),14 yrs,0 yrs,"$650,000","San Francisco, CA"
Netflix,"14,600",data-scientist,L5,Data Science,13 yrs,3 yrs,"$600,000","Los Gatos, CA"
Netflix,"14,600",data-scientist,L5,Product,10 yrs,4 yrs,"$580,000","New York, NY"
Netflix,"14,600",data-scientist,L5,Data,10 yrs,0 yrs,"$500,000","Los Gatos, CA"
Netflix,"14,600",data-scientist,L4,Data Science,0-1 yrs,0-1 yrs,"$285,000","Los Gatos, CA"
Netflix,"14,600",data-scientist,L4,DS,3 yrs,1 yr,"$350,000","San Francisco, CA"
Netflix,"14,600",data-scientist,L4,Ads,7 yrs,3 yrs,"$200,000","Los Angeles, CA"
Netflix,"14,600",data-scientist,L5,Analytics,9 yrs,0 yrs,"$500,000","Seattle, WA"
Netflix,"14,600",data-scientist,L5,Machine Learning,6 yrs,0 yrs,"$480,000","New York, NY"
Netflix,"14,600",data-scientist,L5,ML / AI,4 yrs,4 yrs,"$500,000","San Francisco, CA"
Netflix,"14,600",data-scientist,L5,Product,7 yrs,1 yr,"$500,000","San Francisco, CA"
Netflix,"14,600",business-analyst,L4,Data,4 yrs,1 yr,"$170,000","Los Angeles, CA"
Netflix,"14,600",business-analyst,L4,Growth,7 yrs,3 yrs,"$250,000","New York, NY"
Netflix,"14,600",business-analyst,L4,Finance,4 yrs,1 yr,"$165,000","Los Angeles, CA"
Netflix,"14,600",business-analyst,L5,Finance,7 yrs,3 yrs,"$250,000","Los Angeles, CA"
Netflix,"14,600",business-analyst,L4,Strategy,10 yrs,5 yrs,"$350,000","Los Angeles, CA"
Netflix,"14,600",business-analyst,L4,Data,4 yrs,0 yrs,"$170,000","Los Angeles, CA"
Netflix,"14,600",business-analyst,L5,Strategy,4 yrs,1 yr,"$200,000","San Francisco, CA"
Netflix,"14,600",business-analyst,L55,-,8 yrs,2 yrs,"$250,000","Los Gatos, CA"
Netflix,"14,600",business-analyst,New Grad,-,1 yr,0 yrs,"$120,000","San Francisco, CA"
Netflix,"14,600",business-analyst,-,-,7 yrs,3 yrs,"$215,000","Los Angeles, CA"
Netflix,"14,600",product-manager,L8,Product,15 yrs,7 yrs,"$569,002","Amsterdam, NH, Netherlands"
Netflix,"14,600",product-manager,Senior Product Manager,Product,10 yrs,1 yr,"$500,000","Los Gatos, CA"
Netflix,"14,600",product-manager,Senior Product Manager,Technical,5 yrs,0 yrs,"$550,000","Los Gatos, CA"
Netflix,"14,600",product-manager,Senior Product Manager,Product,10 yrs,2 yrs,"$270,000","San Francisco, CA"
Netflix,"14,600",product-manager,Product Manager,Product,10 yrs,0 yrs,"$275,000","Los Angeles, CA"
Netflix,"14,600",product-manager,Director,Product,17 yrs,9 yrs,"$1,200,000","Los Gatos, CA"
Netflix,"14,600",product-manager,Lead Product Manager,Product,12 yrs,5 yrs,"$600,000","Los Gatos, CA"
Netflix,"14,600",product-manager,Senior Product Manager,Technical,14 yrs,3 yrs,"$725,000","Los Gatos, CA"
Netflix,"14,600",product-manager,Product Manager,Growth,7 yrs,4 yrs,"$550,000","Los Gatos, CA"
Netflix,"14,600",product-manager,Senior Product Manager,Product,22 yrs,2 yrs,"$577,500","San Francisco, CA"
Netflix,"14,600",program-manager,hidden,hidden,5-10 yrs,5-10 yrs,"$240,000","Los Angeles, CA"
Netflix,"14,600",program-manager,-,hidden,5 yrs,4 yrs,"$365,000","Los Angeles, CA"
Netflix,"14,600",program-manager,-,Games,30 yrs,0 yrs,"$425,000","San Francisco, CA"
Netflix,"14,600",program-manager,-,Product,15 yrs,6 yrs,"$160,000","Chicago, IL"
Netflix,"14,600",program-manager,IC5,-,10 yrs,1 yr,"$280,000","Los Angeles, CA"
Netflix,"14,600",program-manager,-,Strategy & Operations,11 yrs,0 yrs,"$250,000","Los Angeles, CA"
LinkedIn,,software-engineer,Software Engineer,Networking,0 yrs,0 yrs,"$45,000","Bengaluru, KA, India"
LinkedIn,,software-engineer,Staff Software Engineer,Site Reliability (SRE),10 yrs,2 yrs,"$538,600","Sunnyvale, CA"
LinkedIn,,software-engineer,Software Engineer,Web Development (Front-End),5 yrs,3 yrs,"$77,005","Beijing, BJ, China"
LinkedIn,,software-engineer,Senior Software Engineer,Distributed Systems (Back-End),4 yrs,2 yrs,"$370,540","Sunnyvale, CA"
LinkedIn,,software-engineer,Staff Software Engineer,API Development (Back-End),15 yrs,4 yrs,"$374,918","Sunnyvale, CA"
LinkedIn,,software-engineer,Senior Software Engineer,API Development (Back-End),3 yrs,2 yrs,"$285,900","Mountain View, CA"
LinkedIn,,software-engineer,Software Engineer,Distributed Systems (Back-End),2 yrs,2 yrs,"$277,898","Sunnyvale, CA"
LinkedIn,,software-engineer,Software Engineer,Full Stack,0 yrs,0 yrs,"$221,250","Sunnyvale, CA"
LinkedIn,,software-engineer,Senior Software Engineer,Site Reliability (SRE),23 yrs,6 yrs,"$552,500","Sunnyvale, CA"
LinkedIn,,software-engineer,Senior Software Engineer,Productivity Engineering,3 yrs,3 yrs,"$266,000","Sunnyvale, CA"
LinkedIn,,product-manager,Senior Product Manager,Product,8 yrs,3 yrs,"$377,000","San Francisco, CA"
LinkedIn,,product-manager,Associate Product Manager,Consumer,1 yr,1 yr,"$204,000","San Francisco, CA"
LinkedIn,,product-manager,Senior Product Manager,Product,9 yrs,2 yrs,"$425,000","San Francisco, CA"
LinkedIn,,product-manager,Senior Product Manager,Product,11 yrs,5 yrs,"$530,000","Sunnyvale, CA"
LinkedIn,,product-manager,Director,Product,17 yrs,6 yrs,"$930,000","Mountain View, CA"
LinkedIn,,product-manager,Product Manager,hidden,8 yrs,2 yrs,"$299,800","Sunnyvale, CA"
LinkedIn,,product-manager,Associate Product Manager,Product,1 yr,0 yrs,"$204,000","San Francisco, CA"
LinkedIn,,product-manager,Associate Product Manager,User Journey,3 yrs,2 yrs,"$120,000","New York, NY"
LinkedIn,,product-manager,Director,Product,13 yrs,7 yrs,"$975,000","Sunnyvale, CA"
LinkedIn,,product-manager,Product Manager,Product,5 yrs,1 yr,"$80,788","Melbourne, VI, Australia"
LinkedIn,,sales,L1,Senior Strategic Advisor,2 yrs,2 yrs,"$82,634","Dublin, DN, Ireland"
LinkedIn,,sales,L2,CSM,8 yrs,2 yrs,"$101,000","Chicago, IL"
LinkedIn,,sales,L3,CSM,8 yrs,2 yrs,"$149,000","Chicago, IL"
LinkedIn,,sales,L2,Account Manager,8 yrs,3 yrs,"$122,016","Toronto, ON, Canada"
LinkedIn,,sales,L2,IC,9 yrs,2 yrs,"$151,000","Chicago, IL"
LinkedIn,,sales,L2,Sales,5 yrs,3 yrs,"$125,628","Dublin, DN, Ireland"
LinkedIn,,sales,L2,Advertising,5 yrs,2 yrs,"$99,477","Dublin, DN, Ireland"
LinkedIn,,sales,L2,Sales,9 yrs,2 yrs,"$151,000","Chicago, IL"
LinkedIn,,sales,L4,hidden,13 yrs,5 yrs,"$246,767","London, EN, United Kingdom"
LinkedIn,,software-engineering-manager,Senior Manager,Data,13 yrs,2 yrs,"$778,000","San Francisco, CA"
LinkedIn,,software-engineering-manager,Manager,Distributed Systems (Back-End),15 yrs,6 yrs,"$535,000","Mountain View, CA"
LinkedIn,,software-engineering-manager,Director,Full Stack,12 yrs,7 yrs,"$1,229,000","Sunnyvale, CA"
LinkedIn,,software-engineering-manager,Senior Manager,General,19 yrs,4 yrs,"$678,000","New York, NY"
LinkedIn,,software-engineering-manager,Director,Testing (SDET),25 yrs,3 yrs,"$750,000","Sunnyvale, CA"
LinkedIn,,software-engineering-manager,Manager,Distributed Systems (Back-End),16 yrs,2 yrs,"$201,827","Bengaluru, KA, India"
LinkedIn,,software-engineering-manager,Senior Manager,Full Stack,17 yrs,4 yrs,"$530,000","New York, NY"
LinkedIn,,software-engineering-manager,Engineering Manager,API Development (Back-End),10 yrs,2 yrs,"$450,000","Sunnyvale, CA"
LinkedIn,,software-engineering-manager,Senior Manager,Full Stack,15 yrs,5 yrs,"$788,800","Mountain View, CA"
LinkedIn,,software-engineering-manager,Manager,Distributed Systems (Back-End),14 yrs,4 yrs,"$540,750","San Francisco, CA"
LinkedIn,,product-designer,UED,User Experience (UX),5 yrs,2 yrs,"$220,500","San Francisco, CA"
LinkedIn,,product-designer,Senior UED,User Experience (UX),6 yrs,1 yr,"$278,500","San Francisco, CA"
LinkedIn,,product-designer,Senior UED,User Experience (UX),9 yrs,2 yrs,"$87,054","Bengaluru, KA, India"
LinkedIn,,product-designer,Principal UED,Design Systems,25 yrs,12 yrs,"$334,000","Portland, OR"
LinkedIn,,product-designer,Associate User Experience Designer (UED),Interaction Design,1 yr,0 yrs,"$100,000","Los Angeles, CA"
LinkedIn,,product-designer,Senior UED,User Experience (UX),12 yrs,1 yr,"$170,000","Dallas, TX"
LinkedIn,,product-designer,Principal UED,User Experience (UX),12 yrs,3 yrs,"$500,000","New York, NY"
LinkedIn,,product-designer,Staff UED,User Experience (UX),6 yrs,2 yrs,"$230,000","San Francisco, CA"
LinkedIn,,product-designer,Staff UED,User Experience (UX),7 yrs,2 yrs,"$379,900","New York, NY"
LinkedIn,,product-designer,Staff UED,User Research,10 yrs,5 yrs,"$299,000","New York, NY"
LinkedIn,,marketing,L4,Marketing,11 yrs,4 yrs,"$146,148","Toronto, ON, Canada"
LinkedIn,,marketing,L4,Marketing,10 yrs,5 yrs,"$230,000","New York, NY"
LinkedIn,,marketing,L3,Product,7 yrs,2 yrs,"$129,000","San Francisco, CA"
LinkedIn,,marketing,L4,Tech,16 yrs,2 yrs,"$213,000","San Francisco, CA"
LinkedIn,,marketing,L4,Product,7 yrs,5 yrs,"$218,250","New York, NY"
LinkedIn,,marketing,L3,Marketing,10 yrs,7 yrs,"$156,000","New York, NY"
LinkedIn,,marketing,L3,Product Marketing,3 yrs,1 yr,"$155,000","New York, NY"
LinkedIn,,marketing,L4,PMM,5 yrs,0 yrs,"$243,800","San Francisco, CA"
LinkedIn,,marketing,L4,PMM,5 yrs,0 yrs,"$243,800","San Francisco, CA"
LinkedIn,,marketing,L3,hidden,9 yrs,3 yrs,"$185,200","San Francisco, CA"
LinkedIn,,business-analyst,Senior Business Analyst,Sales Operations,7 yrs,2 yrs,"$139,851","Singapore, SG, Singapore"
LinkedIn,,business-analyst,Business Analyst,Data Automation,3 yrs,1 yr,"$148,250","Seattle, WA"
LinkedIn,,business-analyst,Senior Business Analyst,Process,9 yrs,2 yrs,"$185,000","Chicago, IL"
LinkedIn,,business-analyst,Business Analyst,hidden,7 yrs,1 yr,"$189,000","New York, NY"
LinkedIn,,business-analyst,L2,Sales,5 yrs,1 yr,"$173,500","San Francisco, CA"
LinkedIn,,business-analyst,Associate,Strategy,5 yrs,2 yrs,"$124,000","New York, NY"
LinkedIn,,business-analyst,Business Analyst,hidden,2 yrs,2 yrs,"$95,000","San Francisco, CA"
LinkedIn,,business-analyst,Business Analyst,Data,8 yrs,3 yrs,"$130,000","New York, NY"
LinkedIn,,business-analyst,Business Analyst,Associate,5 yrs,1 yr,"$163,750","San Francisco, CA"
LinkedIn,,business-analyst,IC3,Analytics,5 yrs,0 yrs,"$221,000","New York, NY"
LinkedIn,,recruiter,L4,Technical,7 yrs,2 yrs,"$125,000","Seattle, WA"
LinkedIn,,recruiter,L4,Technical,7 yrs,2 yrs,"$210,200","Bellevue, WA"
LinkedIn,,recruiter,L4,Leadership,15 yrs,2 yrs,"$208,500","Austin, TX"
LinkedIn,,recruiter,L3,Technical,5 yrs,1 yr,"$155,800","San Francisco, CA"
LinkedIn,,recruiter,L3,Technical,1 yr,1 yr,"$131,000","Sunnyvale, CA"
LinkedIn,,recruiter,L2,Marketing,7 yrs,1 yr,"$114,000","Denver, CO"
LinkedIn,,recruiter,L2,Design,8 yrs,2 yrs,"$151,600","San Francisco, CA"
LinkedIn,,recruiter,L3,hidden,3 yrs,1 yr,"$114,400","San Francisco, CA"
LinkedIn,,recruiter,L3,Technical,5 yrs,2 yrs,"$110,000","Miami, FL"
LinkedIn,,recruiter,L1,Technical,0 yrs,0 yrs,"$106,000","Sunnyvale, CA"
LinkedIn,,data-scientist,l3,Data Science,7 yrs,2 yrs,"$185,000","San Francisco, CA"
LinkedIn,,data-scientist,L4,Data,4 yrs,4 yrs,"$298,000","Sunnyvale, CA"
LinkedIn,,data-scientist,Data Scientist,Product,4 yrs,2 yrs,"$226,000","Sunnyvale, CA"
LinkedIn,,data-scientist,Data Scientist,Data Scientist,3 yrs,2 yrs,"$165,000","Mountain View, CA"
LinkedIn,,data-scientist,Data Scientist,Analysis,1 yr,1 yr,"$159,000","Mountain View, CA"
LinkedIn,,data-scientist,Data Scientist,Product,3 yrs,3 yrs,"$209,000","San Francisco, CA"
LinkedIn,,data-scientist,Senior Data Scientist,-,6 yrs,1 yr,"$335,000","Mountain View, CA"
LinkedIn,,data-scientist,Data Scientist,Data Science,2 yrs,1 yr,"$170,000","San Francisco, CA"
LinkedIn,,data-scientist,Senior Data Scientist,Product,7 yrs,1 yr,"$319,000","San Francisco, CA"
LinkedIn,,data-scientist,L3,Data Science,8 yrs,2 yrs,"$258,000","San Francisco, CA"
LinkedIn,,technical-program-manager,Senior TPM,TPM,6 yrs,6 yrs,"$310,000","Mountain View, CA"
LinkedIn,,technical-program-manager,Staff TPM,Staff Tpm,24 yrs,4 yrs,"$378,000","Sunnyvale, CA"
LinkedIn,,technical-program-manager,Senior TPM,SE,10 yrs,9 yrs,"$238,417","Sunnyvale, CA"
LinkedIn,,technical-program-manager,Staff TPM,-,15 yrs,5 yrs,"$443,000","Sunnyvale, CA"
LinkedIn,,technical-program-manager,IC4,Product,15 yrs,5 yrs,"$371,600","Mountain View, CA"
LinkedIn,,technical-program-manager,Senior TPM,San Francisco,15 yrs,4 yrs,"$339,000","San Francisco, CA"
LinkedIn,,technical-program-manager,Senior TPM,Data,18 yrs,2 yrs,"$294,000","San Francisco, CA"
LinkedIn,,technical-program-manager,TPM,SRE,4 yrs,2 yrs,"$203,000","Sunnyvale, CA"
LinkedIn,,technical-program-manager,Staff TPM,hidden,10 yrs,6 yrs,"$415,000","San Francisco, CA"
LinkedIn,,technical-program-manager,Senior TPM,General,18 yrs,2 yrs,"$194,500","Sunnyvale, CA"
LinkedIn,,program-manager,L3,Editorial,5 yrs,2 yrs,"$196,000","New York, NY"
LinkedIn,,program-manager,L3,Data,8 yrs,4 yrs,"$225,000","San Francisco, CA"
LinkedIn,,program-manager,IC,Design,4 yrs,3 yrs,"$177,000","Denver, CO"
LinkedIn,,program-manager,L3,Analytics,5 yrs,2 yrs,"$37,527","Bengaluru, KA, India"
LinkedIn,,program-manager,Design Program Manager,UX Design,6 yrs,1 yr,"$224,640","San Diego, CA"
LinkedIn,,program-manager,-,Vendor Solution,2 yrs,0 yrs,"$88,496","Dublin, DN, Ireland"
LinkedIn,,program-manager,L5,-,10 yrs,3 yrs,"$200,000","Mountain View, CA"
LinkedIn,,program-manager,IC4,-,10 yrs,3 yrs,"$218,000","Spokane, WA"
LinkedIn,,program-manager,hidden,hidden,11+ yrs,11+ yrs,"$250,000",San Francisco Bay Area 
LinkedIn,,project-manager,IC3,MCS,20 yrs,2 yrs,"$91,818","Dublin, DN, Ireland"
LinkedIn,,project-manager,L2,Product,8 yrs,2 yrs,"$165,000","New York, NY"
LinkedIn,,project-manager,L3,HR,6 yrs,6 yrs,"$138,500","San Francisco, CA"
LinkedIn,,project-manager,IC3,Program Management,5 yrs,2 yrs,"$180,000","New York, NY"
LinkedIn,,project-manager,L3,Business Operations,6 yrs,2 yrs,"$182,500","New York, NY"
LinkedIn,,project-manager,L3,Operations,6 yrs,6 yrs,"$195,000","San Francisco, CA"
LinkedIn,,project-manager,IC3,trust,10 yrs,8 yrs,"$185,445","Los Angeles, CA"
LinkedIn,,project-manager,L5,GTM,8 yrs,2 yrs,"$372,000","San Francisco, CA"
LinkedIn,,project-manager,L5,Campus,14 yrs,3 yrs,"$315,665","San Francisco, CA"
LinkedIn,,project-manager,IC2,-,3 yrs,0 yrs,"$150,750","San Francisco, CA"
LinkedIn,,marketing-operations,L3,Business Operations,8 yrs,2 yrs,"$120,000","Singapore, SG, Singapore"
LinkedIn,,marketing-operations,L4,Analytics,7 yrs,3 yrs,"$235,000","San Francisco, CA"
LinkedIn,,marketing-operations,L2,Operations,7 yrs,1 yr,"$191,000","New York, NY"
LinkedIn,,marketing-operations,L3,LTS,6 yrs,2 yrs,"$145,726","Singapore, SG, Singapore"
LinkedIn,,marketing-operations,L2,-,3 yrs,0 yrs,"$160,000","New York, NY"
LinkedIn,,marketing-operations,3,Strategy & Operations,8 yrs,4 yrs,"$205,000","San Francisco, CA"
LinkedIn,,marketing-operations,hidden,hidden,5-10 yrs,5-10 yrs,"$252,000","New York, NY"
LinkedIn,,marketing-operations,IC-3,-,7 yrs,4 yrs,"$112,000","Sunnyvale, CA"
LinkedIn,,marketing-operations,IC4,General,11 yrs,0 yrs,"$251,000","Chicago, IL"
LinkedIn,,financial-analyst,L1,GTM Finance,2 yrs,1 yr,"$108,000","New York, NY"
LinkedIn,,financial-analyst,IC2,Finance,4 yrs,2 yrs,"$178,000","San Francisco, CA"
LinkedIn,,financial-analyst,Director,Finance,18 yrs,1 yr,"$410,000","Mountain View, CA"
LinkedIn,,financial-analyst,IC4,Finance,8 yrs,4 yrs,"$206,000","Sunnyvale, CA"
LinkedIn,,financial-analyst,hidden,hidden,2-4 yrs,2-4 yrs,"$182,000",San Francisco Bay Area 
LinkedIn,,business-development,L5,Operartions,15 yrs,2 yrs,"$444,000","San Francisco, CA"
LinkedIn,,business-development,hidden,hidden,5-10 yrs,5-10 yrs,"$330,000","San Francisco, CA"
LinkedIn,,business-development,-,Business,1 yr,1 yr,"$80,000","San Francisco, CA"
LinkedIn,,business-development,-,Business Development,10 yrs,2 yrs,"$248,000","San Francisco, CA"
LinkedIn,,business-development,-,-,7 yrs,1 yr,"$230,000","San Francisco, CA"
LinkedIn,,data-science-manager,L6,Ads,7 yrs,4 yrs,"$360,000","San Francisco, CA"
LinkedIn,,data-science-manager,Senior,ML Eng Manager,20 yrs,4 yrs,"$295,000","Sunnyvale, CA"
LinkedIn,,data-science-manager,-,Data,7 yrs,1 yr,"$300,000","Los Angeles, CA"
LinkedIn,,data-science-manager,MR3,-,9 yrs,6 yrs,"$272,500","New York, NY"
LinkedIn,,data-science-manager,hidden,hidden,5-10 yrs,5-10 yrs,"$567,500",San Francisco Bay Area 
LinkedIn,,security-analyst,L1,Security,1 yr,1 yr,"$129,000","Sunnyvale, CA"
LinkedIn,,security-analyst,L1,infosecurity,1 yr,1 yr,"$134,000","Sunnyvale, CA"
LinkedIn,,security-analyst,hidden,hidden,11+ yrs,11+ yrs,"$260,000","Sunnyvale, CA"
LinkedIn,,security-analyst,L2,Risk,6 yrs,2 yrs,"$193,000","Sunnyvale, CA"
LinkedIn,,information-technologist,IC3,Customer Support,12 yrs,2 yrs,"$175,800","New York, NY"
LinkedIn,,information-technologist,L4,Program Manager,8 yrs,1 yr,"$509,000","Sunnyvale, CA"
LinkedIn,,information-technologist,IC4,-,20 yrs,10 yrs,"$370,000","Sunnyvale, CA"
LinkedIn,,information-technologist,L3,GRC,5 yrs,1 yr,"$186,000","Sunnyvale, CA"
LinkedIn,,information-technologist,L6,Technical,15 yrs,8 yrs,"$610,000","Sunnyvale, CA"
LinkedIn,,information-technologist,L2,Enterprise,9 yrs,0 yrs,"$55,000","Mumbai, MH, India"
LinkedIn,,human-resources,L4,Program Manager,15 yrs,3 yrs,"$48,635","Bengaluru, KA, India"
LinkedIn,,human-resources,L1,-,3 yrs,1 yr,"$55,120","San Francisco, CA"
LinkedIn,,human-resources,L3,General,4 yrs,0 yrs,"$135,000","Chicago, IL"
LinkedIn,,human-resources,L3,General,8 yrs,5 yrs,"$200,000","Sunnyvale, CA"
LinkedIn,,human-resources,L4,Talent,8 yrs,2 yrs,"$241,000","San Francisco, CA"
LinkedIn,,human-resources,L2,General,5 yrs,1 yr,"$134,000","California City, CA"
LinkedIn,,human-resources,L4,Business Partner,15 yrs,10 yrs,"$170,000","Sunnyvale, CA"
LinkedIn,,human-resources,L3,HRBP,13 yrs,3 yrs,"$168,000","Sunnyvale, CA"
LinkedIn,,human-resources,L4,Learning and Development,7 yrs,0 yrs,"$185,000","Sunnyvale, CA"
Salesforce,"65,800",software-engineer,Senior MTS,Distributed Systems (Back-End),9 yrs,0 yrs,"$87,345","Bengaluru, KA, India"
Salesforce,"65,800",software-engineer,Senior MTS,Distributed Systems (Back-End),7 yrs,3 yrs,"$84,397","Bengaluru, KA, India"
Salesforce,"65,800",software-engineer,Senior MTS,API Development (Back-End),11 yrs,7 yrs,"$173,000","Indianapolis, IN"
Salesforce,"65,800",software-engineer,Architect,Distributed Systems (Back-End),17 yrs,2 yrs,"$275,708","Hyderabad, TS, India"
Salesforce,"65,800",software-engineer,MTS,Full Stack,5 yrs,1 yr,"$39,009","Bengaluru, KA, India"
Salesforce,"65,800",software-engineer,MTS,API Development (Back-End),4 yrs,0 yrs,"$57,840","Hyderabad, TS, India"
Salesforce,"65,800",software-engineer,Associate MTS,Full Stack,0 yrs,0 yrs,"$28,686","Bengaluru, KA, India"
Salesforce,"65,800",software-engineer,MTS,Full Stack,2 yrs,1 yr,"$46,210","Hyderabad, TS, India"
Salesforce,"65,800",software-engineer,MTS,Full Stack,4 yrs,0 yrs,"$57,840","Hyderabad, TS, India"
Salesforce,"65,800",software-engineer,Lead MTS,API Development (Back-End),12 yrs,7 yrs,"$44,500","Buenos Aires, DF, Argentina"
Salesforce,"65,800",sales,L7,Customer,9 yrs,6 yrs,"$88,263","Toronto, ON, Canada"
Salesforce,"65,800",sales,L7,Operations,7 yrs,4 yrs,"$258,500","Seattle, WA"
Salesforce,"65,800",sales,L4,AE,9 yrs,3 yrs,"$149,529","Brisbane, QL, Australia"
Salesforce,"65,800",sales,L3,HLS,4 yrs,2 yrs,"$122,500","Seattle, WA"
Salesforce,"65,800",sales,L3,HLS,4 yrs,2 yrs,"$122,500","Seattle, WA"
Salesforce,"65,800",sales,1,1,2 yrs,0 yrs,"$75,000","Los Angeles, CA"
Salesforce,"65,800",sales,L7,Sales,15 yrs,5 yrs,"$320,000","Chicago, IL"
Salesforce,"65,800",sales,L7,CBS,10 yrs,4 yrs,"$300,000","New York, NY"
Salesforce,"65,800",sales,L6,SMB,10 yrs,1 yr,"$100,000","Toronto, ON, Canada"
Salesforce,"65,800",sales,L4,Sales,4 yrs,2 yrs,"$108,739","Toronto, ON, Canada"
